frame_id,ped_id,x,y,z,vx,vy,heading
57,21,9.2973,-6.8297,0.0,-0.5345,0.7844,2.1689
57,22,8.3769,9.4722,0.0,0.2025,1.0391,1.3783
57,23,1.8544,0.4519,0.0,-1.3754,-0.5759,3.5381
57,24,8.3452,-5.3813,0.0,0.8737,-0.914,5.4752
57,25,-8.1523,-5.6121,0.0,-0.3075,1.1467,1.8328
57,26,4.1574,-3.531,0.0,-0.0927,1.2405,1.6454
57,27,6.7423,7.8796,0.0,-0.6389,0.5825,2.4024
57,28,-9.9154,7.8216,0.0,-0.0627,1.2444,1.6211
57,29,2.218,-0.4511,0.0,0.4906,0.6405,0.9172
58,0,7.7594,3.2494,0.0,-1.0445,0.3657,2.8048
58,1,-4.8213,-0.9668,0.0,0.5326,1.0885,1.1157
58,2,-6.8384,1.9295,0.0,0.9464,-0.1624,6.1133
58,3,-7.5169,-3.0065,0.0,0.7762,1.003,0.9122
58,4,9.5757,-0.6147,0.0,0.6201,-0.9457,5.2928
58,5,-8.0932,-7.0227,0.0,-0.9566,0.5466,2.6225
58,6,7.0612,5.0217,0.0,1.3042,0.7184,0.5035
58,7,-2.4566,8.9927,0.0,0.4116,0.8828,1.1345
58,8,0.1047,-5.3753,0.0,0.8315,-0.5089,5.7339
58,9,8.8276,1.3262,0.0,0.772,0.3192,6.6752
58,10,9.2439,9.12,0.0,-0.7132,-1.1978,-2.1078
58,11,-7.1802,-1.2414,0.0,-0.8263,0.157,2.9538
58,12,-6.8216,6.1331,0.0,-1.1168,-0.0625,3.1975
58,13,8.856,3.3491,0.0,-0.4963,1.2046,1.9616
58,14,8.7439,-0.6215,0.0,-0.6016,-1.0146,4.1771
58,15,2.4988,2.6452,0.0,0.0529,1.3959,1.5329
58,16,-9.7992,-8.2106,0.0,-0.8576,-0.8628,3.93
58,17,-9.1052,6.626,0.0,-0.7215,-0.6519,3.8763
58,18,0.2831,0.4085,0.0,0.8457,-0.8026,5.524
58,19,3.1097,-6.956,0.0,-0.7167,-0.804,3.9844
58,20,-5.3245,4.9763,0.0,-0.8059,-0.2725,3.4677
58,21,9.2793,-6.8037,0.0,-0.5412,0.7798,2.1775
58,22,8.3834,9.5069,0.0,0.1956,1.0404,1.385
58,23,1.8083,0.4332,0.0,-1.381,-0.5623,3.5283
58,24,8.3741,-5.412,0.0,0.867,-0.9203,5.4679
58,25,-8.1626,-5.5739,0.0,-0.3099,1.1461,1.8349
58,26,4.1543,-3.4896,0.0,-0.0924,1.2405,1.6451
58,27,6.7211,7.8992,0.0,-0.6363,0.5854,2.3979
58,28,-9.9177,7.8631,0.0,-0.0687,1.2441,1.6259
58,29,2.2342,-0.4296,0.0,0.4856,0.6442,0.9248
59,0,7.7246,3.2619,0.0,-1.0417,0.3736,2.7972
59,1,-4.8033,-0.9307,0.0,0.5387,1.0855,1.1101
59,2,-6.8068,1.9243,0.0,0.9476,-0.1555,6.1205
59,3,-7.4907,-2.9732,0.0,0.7835,0.9973,0.9049
59,4,9.5966,-0.6461,0.0,0.6259,-0.9419,5.2989
59,5,-8.1251,-7.0045,0.0,-0.9562,0.5472,2.6219
59,6,7.1047,5.0456,0.0,1.3056,0.7158,0.5015
59,7,-2.4429,9.0221,0.0,0.4125,0.8824,1.1335
59,8,0.1324,-5.3923,0.0,0.8309,-0.5099,5.7328
59,9,8.8533,1.337,0.0,0.7699,0.3243,6.6819
59,10,9.2201,9.0801,0.0,-0.7135,-1.1976,-2.1081
59,11,-7.2078,-1.2364,0.0,-0.8277,0.149,2.9635
59,12,-6.8588,6.1307,0.0,-1.1161,-0.0727,3.2066
59,13,8.8396,3.3893,0.0,-0.4914,1.2067,1.9576
59,14,8.7235,-0.6552,0.0,-0.6106,-1.0092,4.1683
59,15,2.5001,2.6917,0.0,0.0401,1.3963,1.5421
59,16,-9.828,-8.2392,0.0,-0.8622,-0.8583,3.9247
59,17,-9.1292,6.6042,0.0,-0.7199,-0.6536,3.8787
59,18,0.3112,0.3816,0.0,0.841,-0.8076,5.518
59,19,3.0857,-6.9827,0.0,-0.7199,-0.8011,3.9804
59,20,-5.3513,4.967,0.0,-0.8032,-0.2806,3.4776
59,21,9.261,-6.7779,0.0,-0.548,0.7751,2.1862
59,22,8.3897,9.5416,0.0,0.1886,1.0417,1.3916
59,23,1.7621,0.4149,0.0,-1.3864,-0.5487,3.5184
59,24,8.4028,-5.4429,0.0,0.8602,-0.9266,5.4606
59,25,-8.173,-5.5357,0.0,-0.3123,1.1454,1.837
59,26,4.1513,-3.4483,0.0,-0.0921,1.2406,1.6449
59,27,6.7,7.9188,0.0,-0.6337,0.5882,2.3934
59,28,-9.9202,7.9045,0.0,-0.0747,1.2437,1.6308
59,29,2.2502,-0.408,0.0,0.4807,0.6479,0.9325
60,0,7.69,3.2746,0.0,-1.0388,0.3815,2.7897
60,1,-4.7851,-0.8946,0.0,0.5448,1.0825,1.1045
60,2,-6.7752,1.9193,0.0,0.9487,-0.1487,6.1277
60,3,-7.4644,-2.9402,0.0,0.7908,0.9915,0.8975
60,4,9.6177,-0.6773,0.0,0.6317,-0.938,5.3051
60,5,-8.157,-6.9862,0.0,-0.9559,0.5478,2.6212
60,6,7.1482,5.0694,0.0,1.3069,0.7133,0.4996
60,7,-2.4291,9.0515,0.0,0.4135,0.882,1.1324
60,8,0.1601,-5.4093,0.0,0.8303,-0.5108,5.7317
60,9,8.8789,1.3479,0.0,0.7677,0.3295,6.6886
60,10,9.1963,9.0402,0.0,-0.7139,-1.1974,-2.1084
60,11,-7.2355,-1.2317,0.0,-0.8292,0.1409,2.9732
60,12,-6.896,6.1279,0.0,-1.1154,-0.0829,3.2158
60,13,8.8234,3.4296,0.0,-0.4865,1.2086,1.9535
60,14,8.7029,-0.6886,0.0,-0.6195,-1.0037,4.1594
60,15,2.501,2.7383,0.0,0.0272,1.3966,1.5513
60,16,-9.8569,-8.2676,0.0,-0.8667,-0.8537,3.9194
60,17,-9.1532,6.5823,0.0,-0.7184,-0.6553,3.8811
60,18,0.339,0.3545,0.0,0.8362,-0.8125,5.5121
60,19,3.0616,-7.0093,0.0,-0.7231,-0.7982,3.9764
60,20,-5.378,4.9574,0.0,-0.8004,-0.2885,3.4876
60,21,9.2425,-6.7522,0.0,-0.5547,0.7703,2.1949
60,22,8.3958,9.5764,0.0,0.1817,1.043,1.3983
60,23,1.7157,0.397,0.0,-1.3918,-0.535,3.5086
60,24,8.4312,-5.474,0.0,0.8534,-0.9329,5.4533
60,25,-8.1835,-5.4976,0.0,-0.3147,1.1448,1.8391
60,26,4.1482,-3.4069,0.0,-0.0918,1.2406,1.6447
60,27,6.6789,7.9385,0.0,-0.6311,0.591,2.389
60,28,-9.9229,7.946,0.0,-0.0807,1.2434,1.6356
60,29,2.266,-0.3863,0.0,0.4757,0.6516,0.9402
61,0,7.6555,3.2876,0.0,-1.0359,0.3894,2.7821
61,1,-4.7668,-0.8586,0.0,0.5508,1.0794,1.0989
61,2,-6.7436,1.9146,0.0,0.9497,-0.1419,6.1349
61,3,-7.4378,-2.9073,0.0,0.7981,0.9857,0.8902
61,4,9.6389,-0.7085,0.0,0.6374,-0.9341,5.3112
61,5,-8.1888,-6.968,0.0,-0.9555,0.5484,2.6205
61,6,7.1919,5.0931,0.0,1.3083,0.7107,0.4976
61,7,-2.4153,9.0809,0.0,0.4144,0.8815,1.1314
61,8,0.1877,-5.4264,0.0,0.8297,-0.5118,5.7305
61,9,8.9044,1.3591,0.0,0.7655,0.3347,6.6954
61,10,9.1725,9.0003,0.0,-0.7142,-1.1972,-2.1087
61,11,-7.2632,-1.2273,0.0,-0.8305,0.1329,2.9829
61,12,-6.9332,6.1248,0.0,-1.1146,-0.0931,3.2249
61,13,8.8073,3.4699,0.0,-0.4816,1.2106,1.9494
61,14,8.6819,-0.7219,0.0,-0.6284,-0.9982,4.1506
61,15,2.5015,2.7848,0.0,0.0143,1.3968,1.5605
61,16,-9.8859,-8.2959,0.0,-0.8712,-0.8491,3.9141
61,17,-9.1771,6.5604,0.0,-0.7168,-0.657,3.8835
61,18,0.3668,0.3273,0.0,0.8314,-0.8175,5.5062
61,19,3.0374,-7.0358,0.0,-0.7263,-0.7953,3.9724
61,20,-5.4046,4.9475,0.0,-0.7974,-0.2965,3.4976
61,21,9.2238,-6.7267,0.0,-0.5613,0.7654,2.2035
61,22,8.4016,9.6112,0.0,0.1747,1.0442,1.405
61,23,1.6692,0.3797,0.0,-1.397,-0.5213,3.4988
61,24,8.4594,-5.5053,0.0,0.8466,-0.9391,5.446
61,25,-8.1941,-5.4594,0.0,-0.3171,1.1441,1.8412
61,26,4.1452,-3.3656,0.0,-0.0915,1.2406,1.6444
61,27,6.658,7.9583,0.0,-0.6284,0.5938,2.3845
61,28,-9.9258,7.9874,0.0,-0.0867,1.243,1.6404
61,29,2.2817,-0.3645,0.0,0.4707,0.6552,0.9478
62,0,7.6211,3.3008,0.0,-1.0329,0.3972,2.7745
62,1,-4.7482,-0.8227,0.0,0.5569,1.0763,1.0933
62,2,-6.7119,1.9101,0.0,0.9507,-0.1351,6.1421
62,3,-7.4109,-2.8747,0.0,0.8053,0.9798,0.8828
62,4,9.6603,-0.7395,0.0,0.6432,-0.9302,5.3174
62,5,-8.2207,-6.9497,0.0,-0.9552,0.5491,2.6199
62,6,7.2355,5.1167,0.0,1.3097,0.7082,0.4957
62,7,-2.4014,9.1103,0.0,0.4153,0.8811,1.1304
62,8,0.2154,-5.4435,0.0,0.8292,-0.5127,5.7294
62,9,8.9298,1.3704,0.0,0.7632,0.3398,6.7021
62,10,9.1487,8.9604,0.0,-0.7146,-1.197,-2.109
62,11,-7.2909,-1.2231,0.0,-0.8317,0.1248,2.9926
62,12,-6.9703,6.1214,0.0,-1.1137,-0.1033,3.2341
62,13,8.7914,3.5104,0.0,-0.4767,1.2126,1.9454
62,14,8.6607,-0.755,0.0,-0.6372,-0.9926,4.1417
62,15,2.5016,2.8314,0.0,0.0014,1.3969,1.5698
62,16,-9.9151,-8.3241,0.0,-0.8757,-0.8445,3.9088
62,17,-9.2009,6.5385,0.0,-0.7152,-0.6587,3.8859
62,18,0.3943,0.2999,0.0,0.8265,-0.8224,5.5003
62,19,3.0131,-7.0622,0.0,-0.7294,-0.7924,3.9684
62,20,-5.431,4.9373,0.0,-0.7944,-0.3044,3.5075
62,21,9.2049,-6.7013,0.0,-0.5679,0.7606,2.2122
62,22,8.4072,9.6461,0.0,0.1678,1.0453,1.4117
62,23,1.6224,0.3627,0.0,-1.402,-0.5075,3.4889
62,24,8.4874,-5.5368,0.0,0.8397,-0.9453,5.4387
62,25,-8.2047,-5.4213,0.0,-0.3195,1.1434,1.8433
62,26,4.1421,-3.3242,0.0,-0.0912,1.2406,1.6442
62,27,6.6371,7.9782,0.0,-0.6258,0.5966,2.38
62,28,-9.9289,8.0288,0.0,-0.0927,1.2425,1.6452
62,29,2.2973,-0.3425,0.0,0.4657,0.6588,0.9555
63,0,7.5867,3.3143,0.0,-1.0299,0.405,2.7669
63,1,-4.7295,-0.7869,0.0,0.5629,1.0732,1.0877
63,2,-6.6801,1.9058,0.0,0.9517,-0.1282,6.1493
63,3,-7.3838,-2.8422,0.0,0.8125,0.9738,0.8754
63,4,9.682,-0.7703,0.0,0.6489,-0.9262,5.3235
63,5,-8.2525,-6.9313,0.0,-0.9548,0.5497,2.6192
63,6,7.2792,5.1402,0.0,1.3111,0.7056,0.4937
63,7,-2.3875,9.1396,0.0,0.4162,0.8807,1.1293
63,8,0.243,-5.4606,0.0,0.8286,-0.5136,5.7283
63,9,8.9552,1.3819,0.0,0.7609,0.3449,6.7088
63,10,9.1249,8.9205,0.0,-0.7149,-1.1968,-2.1093
63,11,-7.3186,-1.2192,0.0,-0.8329,0.1167,3.0024
63,12,-7.0074,6.1176,0.0,-1.1127,-0.1135,3.2432
63,13,8.7757,3.5508,0.0,-0.4717,1.2145,1.9413
63,14,8.6391,-0.7879,0.0,-0.646,-0.9869,4.1328
63,15,2.5012,2.878,0.0,-0.0114,1.3969,1.579
63,16,-9.9444,-8.3521,0.0,-0.8801,-0.8398,3.9035
63,17,-9.2247,6.5165,0.0,-0.7136,-0.6604,3.8883
63,18,0.4217,0.2723,0.0,0.8216,-0.8273,5.4944
63,19,2.9886,-7.0885,0.0,-0.7326,-0.7895,3.9644
63,20,-5.4574,4.9269,0.0,-0.7914,-0.3123,3.5175
63,21,9.1857,-6.6761,0.0,-0.5745,0.7556,2.2209
63,22,8.4125,9.6809,0.0,0.1608,1.0464,1.4183
63,23,1.5755,0.3463,0.0,-1.407,-0.4937,3.4791
63,24,8.5152,-5.5685,0.0,0.8327,-0.9514,5.4314
63,25,-8.2154,-5.3832,0.0,-0.3219,1.1428,1.8454
63,26,4.1391,-3.2829,0.0,-0.091,1.2406,1.644
63,27,6.6164,7.9981,0.0,-0.6231,0.5994,2.3756
63,28,-9.9322,8.0702,0.0,-0.0987,1.2421,1.6501
63,29,2.3126,-0.3204,0.0,0.4606,0.6624,0.9631
64,0,7.5525,3.3281,0.0,-1.0268,0.4128,2.7593
64,1,-4.7105,-0.7513,0.0,0.5689,1.07,1.0821
64,2,-6.6484,1.9018,0.0,0.9526,-0.1214,6.1564
64,3,-7.3565,-2.81,0.0,0.8197,0.9678,0.8681
64,4,9.7038,-0.8011,0.0,0.6546,-0.9222,5.3297
64,5,-8.2843,-6.913,0.0,-0.9544,0.5503,2.6186
64,6,7.323,5.1636,0.0,1.3125,0.7031,0.4918
64,7,-2.3736,9.169,0.0,0.4171,0.8802,1.1283
64,8,0.2706,-5.4778,0.0,0.828,-0.5146,5.7271
64,9,8.9805,1.3936,0.0,0.7585,0.35,6.7155
64,10,9.101,8.8806,0.0,-0.7153,-1.1966,-2.1096
64,11,-7.3464,-1.2156,0.0,-0.834,0.1086,3.0121
64,12,-7.0444,6.1134,0.0,-1.1117,-0.1236,3.2523
64,13,8.7601,3.5914,0.0,-0.4668,1.2164,1.9372
64,14,8.6173,-0.8206,0.0,-0.6547,-0.9812,4.124
64,15,2.5004,2.9245,0.0,-0.0243,1.3967,1.5882
64,16,-9.9739,-8.3799,0.0,-0.8846,-0.8351,3.8983
64,17,-9.2484,6.4944,0.0,-0.7121,-0.6621,3.8907
64,18,0.4489,0.2445,0.0,0.8167,-0.8321,5.4885
64,19,2.9641,-7.1147,0.0,-0.7358,-0.7866,3.9604
64,20,-5.4837,4.9162,0.0,-0.7882,-0.3202,3.5275
64,21,9.1664,-6.6511,0.0,-0.581,0.7506,2.2295
64,22,8.4177,9.7159,0.0,0.1538,1.0474,1.425
64,23,1.5285,0.3303,0.0,-1.4117,-0.4798,3.4692
64,24,8.5427,-5.6004,0.0,0.8258,-0.9575,5.424
64,25,-8.2263,-5.3451,0.0,-0.3243,1.1421,1.8475
64,26,4.1361,-3.2415,0.0,-0.0907,1.2407,1.6438
64,27,6.5957,8.0182,0.0,-0.6204,0.6022,2.3711
64,28,-9.9357,8.1116,0.0,-0.1047,1.2416,1.6549
64,29,2.3278,-0.2982,0.0,0.4555,0.6659,0.9708
65,0,7.5184,3.3421,0.0,-1.0236,0.4206,2.7518
65,1,-4.6913,-0.7157,0.0,0.5749,1.0668,1.0765
65,2,-6.6166,1.8979,0.0,0.9534,-0.1145,6.1636
65,3,-7.329,-2.7779,0.0,0.8268,0.9618,0.8607
65,4,9.7258,-0.8317,0.0,0.6602,-0.9181,5.3358
65,5,-8.3161,-6.8946,0.0,-0.9541,0.551,2.6179
65,6,7.3668,5.187,0.0,1.3138,0.7005,0.4898
65,7,-2.3597,9.1983,0.0,0.418,0.8798,1.1273
65,8,0.2982,-5.495,0.0,0.8274,-0.5155,5.726
65,9,9.0057,1.4054,0.0,0.7562,0.3551,6.7222
65,10,9.0772,8.8407,0.0,-0.7156,-1.1964,-2.1098
65,11,-7.3743,-1.2123,0.0,-0.835,0.1005,3.0218
65,12,-7.0815,6.109,0.0,-1.1105,-0.1338,3.2615
65,13,8.7447,3.632,0.0,-0.4618,1.2183,1.9332
65,14,8.5952,-0.8531,0.0,-0.6633,-0.9753,4.1151
65,15,2.4991,2.9711,0.0,-0.0372,1.3964,1.5974
65,16,-10.0,-8.4076,0.0,0.889,-0.8304,-0.7514
65,17,-9.2721,6.4723,0.0,-0.7105,-0.6638,3.8931
65,18,0.476,0.2166,0.0,0.8118,-0.8369,5.4826
65,19,2.9395,-7.1409,0.0,-0.7389,-0.7836,3.9564
65,20,-5.5099,4.9053,0.0,-0.785,-0.3281,3.5375
65,21,9.1468,-6.6263,0.0,-0.5875,0.7455,2.2382
65,22,8.4226,9.7508,0.0,0.1468,1.0484,1.4317
65,23,1.4813,0.3148,0.0,-1.4164,-0.4659,3.4594
65,24,8.57,-5.6325,0.0,0.8187,-0.9635,5.4167
65,25,-8.2372,-5.3071,0.0,-0.3267,1.1414,1.8496
65,26,4.1331,-3.2001,0.0,-0.0904,1.2407,1.6435
65,27,6.5751,8.0384,0.0,-0.6177,0.605,2.3666
65,28,-9.9393,8.153,0.0,-0.1106,1.2411,1.6597
65,29,2.3428,-0.2759,0.0,0.4504,0.6693,0.9785
66,0,7.4844,3.3564,0.0,-1.0204,0.4283,2.7442
66,1,-4.672,-0.6803,0.0,0.5808,1.0636,1.0709
66,2,-6.5848,1.8944,0.0,0.9542,-0.1077,6.1708
66,3,-7.3012,-2.746,0.0,0.8338,0.9557,0.8534
66,4,9.748,-0.8622,0.0,0.6658,-0.9141,5.342
66,5,-8.3479,-6.8762,0.0,-0.9537,0.5516,2.6172
66,6,7.4106,5.2102,0.0,1.3152,0.6979,0.4879
66,7,-2.3457,9.2276,0.0,0.4189,0.8794,1.1263
66,8,0.3257,-5.5122,0.0,0.8268,-0.5165,5.7248
66,9,9.0308,1.4174,0.0,0.7538,0.3602,6.729
66,10,9.0533,8.8008,0.0,-0.7159,-1.1962,-2.1101
66,11,-7.4021,-1.2092,0.0,-0.836,0.0924,3.0315
66,12,-7.1184,6.1042,0.0,-1.1092,-0.1439,3.2706
66,13,8.7295,3.6727,0.0,-0.4569,1.2201,1.9291
66,14,8.5728,-0.8854,0.0,-0.672,-0.9694,4.1063
66,15,2.4975,3.0176,0.0,-0.05,1.396,1.6066
66,16,-9.9705,-8.4354,0.0,0.8846,-0.8351,-0.7567
66,17,-9.2957,6.4501,0.0,-0.7089,-0.6655,3.8954
66,18,0.5029,0.1886,0.0,0.8068,-0.8417,5.4766
66,19,2.9147,-7.1669,0.0,-0.742,-0.7807,3.9524
66,20,-5.5359,4.8941,0.0,-0.7817,-0.3359,3.5474
66,21,9.127,-6.6016,0.0,-0.594,0.7404,2.2469
66,22,8.4272,9.7858,0.0,0.1398,1.0494,1.4384
66,23,1.4339,0.2997,0.0,-1.4209,-0.4519,3.4495
66,24,8.5971,-5.6648,0.0,0.8117,-0.9695,5.4094
66,25,-8.2481,-5.2691,0.0,-0.3291,1.1407,1.8517
66,26,4.13,-3.1588,0.0,-0.0901,1.2407,1.6433
66,27,6.5546,8.0586,0.0,-0.615,0.6077,2.3622
66,28,-9.9432,8.1943,0.0,-0.1166,1.2405,1.6645
66,29,2.3577,-0.2535,0.0,0.4453,0.6728,0.9861
67,0,7.4505,3.3709,0.0,-1.0171,0.4361,2.7366
67,1,-4.6524,-0.6449,0.0,0.5868,1.0603,1.0653
67,2,-6.553,1.891,0.0,0.955,-0.1008,6.178
67,3,-7.2731,-2.7144,0.0,0.8408,0.9495,0.846
67,4,9.7704,-0.8925,0.0,0.6715,-0.91,5.3481
67,5,-8.3797,-6.8578,0.0,-0.9533,0.5522,2.6166
67,6,7.4545,5.2334,0.0,1.3166,0.6954,0.4859
67,7,-2.3318,9.2569,0.0,0.4198,0.879,1.1252
67,8,0.3533,-5.5294,0.0,0.8262,-0.5174,5.7237
67,9,9.0558,1.4296,0.0,0.7513,0.3652,6.7357
67,10,9.0294,8.761,0.0,-0.7163,-1.196,-2.1104
67,11,-7.43,-1.2064,0.0,-0.8368,0.0843,3.0412
67,12,-7.1554,6.0991,0.0,-1.1078,-0.1541,3.2798
67,13,8.7144,3.7134,0.0,-0.4519,1.222,1.925
67,14,8.5501,-0.9175,0.0,-0.6805,-0.9634,4.0974
67,15,2.4954,3.0641,0.0,-0.0629,1.3955,1.6158
67,16,-9.9412,-8.4634,0.0,0.8801,-0.8398,-0.762
67,17,-9.3193,6.4278,0.0,-0.7073,-0.6672,3.8978
67,18,0.5296,0.1604,0.0,0.8018,-0.8465,5.4707
67,19,2.8899,-7.1928,0.0,-0.7451,-0.7777,3.9484
67,20,-5.5619,4.8827,0.0,-0.7783,-0.3436,3.5574
67,21,9.107,-6.5771,0.0,-0.6003,0.7352,2.2555
67,22,8.4316,9.8208,0.0,0.1328,1.0503,1.445
67,23,1.3864,0.2851,0.0,-1.4253,-0.4379,3.4397
67,24,8.6239,-5.6974,0.0,0.8045,-0.9754,5.4021
67,25,-8.2592,-5.2311,0.0,-0.3315,1.14,1.8538
67,26,4.1271,-3.1174,0.0,-0.0898,1.2407,1.6431
67,27,6.5342,8.079,0.0,-0.6123,0.6105,2.3577
67,28,-9.9473,8.2357,0.0,-0.1226,1.2399,1.6694
67,29,2.3723,-0.231,0.0,0.4401,0.6762,0.9938
68,0,7.4167,3.3857,0.0,-1.0138,0.4437,2.729
68,1,-4.6327,-0.6097,0.0,0.5927,1.057,1.0598
68,2,-6.5211,1.8879,0.0,0.9557,-0.0939,6.1852
68,3,-7.2449,-2.6829,0.0,0.8478,0.9433,0.8387
68,4,9.7929,-0.9227,0.0,0.677,-0.9058,5.3543
68,5,-8.4114,-6.8394,0.0,-0.953,0.5528,2.6159
68,6,7.4984,5.2565,0.0,1.3179,0.6928,0.484
68,7,-2.3177,9.2862,0.0,0.4207,0.8785,1.1242
68,8,0.3808,-5.5467,0.0,0.8256,-0.5183,5.7226
68,9,9.0808,1.442,0.0,0.7489,0.3703,6.7424
68,10,9.0056,8.7211,0.0,-0.7166,-1.1958,-2.1107
68,11,-7.458,-1.2038,0.0,-0.8376,0.0762,3.0509
68,12,-7.1922,6.0936,0.0,-1.1064,-0.1642,3.2889
68,13,8.6996,3.7542,0.0,-0.447,1.2238,1.921
68,14,8.5272,-0.9494,0.0,-0.689,-0.9574,4.0886
68,15,2.4928,3.1106,0.0,-0.0758,1.3948,1.6251
68,16,-9.912,-8.4916,0.0,0.8757,-0.8445,-0.7672
68,17,-9.3428,6.4055,0.0,-0.7057,-0.6689,3.9002
68,18,0.5562,0.132,0.0,0.7968,-0.8512,5.4648
68,19,2.865,-7.2186,0.0,-0.7483,-0.7747,3.9444
68,20,-5.5877,4.8709,0.0,-0.7748,-0.3514,3.5674
68,21,9.0868,-6.5527,0.0,-0.6067,0.73,2.2642
68,22,8.4358,9.8558,0.0,0.1258,1.0512,1.4517
68,23,1.3387,0.271,0.0,-1.4295,-0.4239,3.4299
68,24,8.6504,-5.7301,0.0,0.7974,-0.9812,5.3948
68,25,-8.2703,-5.1931,0.0,-0.3339,1.1393,1.8559
68,26,4.1241,-3.0761,0.0,-0.0895,1.2407,1.6428
68,27,6.5139,8.0994,0.0,-0.6096,0.6132,2.3532
68,28,-9.9516,8.277,0.0,-0.1286,1.2393,1.6742
68,29,2.3868,-0.2083,0.0,0.4349,0.6795,1.0015
69,0,7.383,3.4008,0.0,-1.0104,0.4514,2.7214
69,1,-4.6127,-0.5746,0.0,0.5986,1.0537,1.0542
69,2,-6.4892,1.885,0.0,0.9563,-0.087,6.1924
69,3,-7.2164,-2.6517,0.0,0.8547,0.937,0.8313
69,4,9.8157,-0.9527,0.0,0.6826,-0.9016,5.3604
69,5,-8.4432,-6.821,0.0,-0.9526,0.5535,2.6153
69,6,7.5424,5.2795,0.0,1.3193,0.6903,0.482
69,7,-2.3037,9.3155,0.0,0.4216,0.8781,1.1232
69,8,0.4083,-5.564,0.0,0.825,-0.5193,5.7214
69,9,9.1057,1.4545,0.0,0.7464,0.3753,6.7491
69,10,8.9817,8.6813,0.0,-0.717,-1.1956,-2.111
69,11,-7.4859,-1.2016,0.0,-0.8383,0.0681,3.0606
69,12,-7.2291,6.0878,0.0,-1.1048,-0.1743,3.2981
69,13,8.6848,3.7951,0.0,-0.442,1.2256,1.9169
69,14,8.5039,-0.9812,0.0,-0.6975,-0.9512,4.0797
69,15,2.4899,3.1571,0.0,-0.0886,1.3941,1.6343
69,16,-9.8829,-8.5199,0.0,0.8712,-0.8491,-0.7725
69,17,-9.3663,6.3832,0.0,-0.7041,-0.6706,3.9026
69,18,0.5826,0.1035,0.0,0.7918,-0.8559,5.4589
69,19,2.8399,-7.2443,0.0,-0.7513,-0.7717,3.9404
69,20,-5.6134,4.859,0.0,-0.7713,-0.3591,3.5773
69,21,9.0663,-6.5286,0.0,-0.613,0.7247,2.2729
69,22,8.4398,9.8909,0.0,0.1187,1.052,1.4584
69,23,1.2909,0.2573,0.0,-1.4336,-0.4098,3.42
69,24,8.6768,-5.763,0.0,0.7902,-0.987,5.3875
69,25,-8.2815,-5.1551,0.0,-0.3363,1.1386,1.858
69,26,4.1211,-3.0347,0.0,-0.0893,1.2408,1.6426
69,27,6.4936,8.1199,0.0,-0.6068,0.6159,2.3488
69,28,-9.9561,8.3183,0.0,-0.1346,1.2387,1.679
69,29,2.4011,-0.1856,0.0,0.4297,0.6828,1.0091
70,0,7.3494,3.4161,0.0,-1.007,0.4591,2.7139
70,1,-4.5926,-0.5396,0.0,0.6045,1.0503,1.0486
70,2,-6.4573,1.8823,0.0,0.9569,-0.0802,6.1996
70,3,-7.1877,-2.6207,0.0,0.8616,0.9307,0.824
70,4,9.8386,-0.9826,0.0,0.6881,-0.8974,5.3666
70,5,-8.4749,-6.8025,0.0,-0.9523,0.5541,2.6146
70,6,7.5864,5.3024,0.0,1.3206,0.6877,0.4801
70,7,-2.2896,9.3447,0.0,0.4225,0.8777,1.1221
70,8,0.4358,-5.5813,0.0,0.8245,-0.5202,5.7203
70,9,9.1305,1.4671,0.0,0.7438,0.3803,6.7558
70,10,8.9577,8.6414,0.0,-0.7173,-1.1954,-2.1113
70,11,-7.5139,-1.1996,0.0,-0.8389,0.0599,3.0703
70,12,-7.2658,6.0816,0.0,-1.1032,-0.1844,3.3072
70,13,8.6703,3.836,0.0,-0.437,1.2274,1.9128
70,14,8.4804,-1.0127,0.0,-0.7059,-0.945,4.0708
70,15,2.4865,3.2035,0.0,-0.1014,1.3932,1.6435
70,16,-9.8541,-8.5483,0.0,0.8667,-0.8537,-0.7778
70,17,-9.3897,6.3608,0.0,-0.7025,-0.6723,3.905
70,18,0.6088,0.0748,0.0,0.7867,-0.8606,5.453
70,19,2.8148,-7.27,0.0,-0.7544,-0.7687,3.9363
70,20,-5.639,4.8467,0.0,-0.7677,-0.3668,3.5873
70,21,9.0457,-6.5046,0.0,-0.6193,0.7194,2.2815
70,22,8.4435,9.926,0.0,0.1117,1.0528,1.4651
70,23,1.243,0.2441,0.0,-1.4376,-0.3957,3.4102
70,24,8.7029,-5.7961,0.0,0.783,-0.9928,5.3802
70,25,-8.2928,-5.1172,0.0,-0.3387,1.1379,1.8601
70,26,4.1181,-2.9934,0.0,-0.089,1.2408,1.6424
70,27,6.4735,8.1406,0.0,-0.6041,0.6186,2.3443
70,28,-9.9608,8.3595,0.0,-0.1405,1.238,1.6838
70,29,2.4153,-0.1627,0.0,0.4244,0.6861,1.0168
71,0,7.316,3.4316,0.0,-1.0035,0.4667,2.7063
71,1,-4.5722,-0.5047,0.0,0.6103,1.0469,1.043
71,2,-6.4254,1.8798,0.0,0.9575,-0.0733,6.2068
71,3,-7.1587,-2.5899,0.0,0.8684,0.9244,0.8166
71,4,9.8618,-1.0124,0.0,0.6936,-0.8932,5.3727
71,5,-8.5067,-6.784,0.0,-0.9519,0.5547,2.6139
